"Date","Product_ID","Unit","Stock","Min_stock_level","Closing_Stock","Product_Name"
"2/1/2025","P-0249","szt.","318","142","589","Brother Toner Model 775"
"2/1/2025","P-0250","szt.","251","110","247","Nowy Styl Office chairs 162"
"2/1/2025","P-0251","para","165","20","187","Honeywell Gloves Model 191"
"2/1/2025","P-0252","szt.","225","20","216","Ardon Workwear 822"
"2/1/2025","P-0253","szt.","242","61","233","Pepperl+Fuchs Sensors 814"
"2/1/2025","P-0254","szt.","91","30","88","Samsung Monitors Model 878"
"2/1/2025","P-0255","szt.","311","118","297","LG Monitors 764"
"2/1/2025","P-0256","szt.","159","25","152","Gates Engine parts 932"
"2/1/2025","P-0257","szt.","216","99","208","Milwaukee Tools 173"
"2/1/2025","P-0258","szt.","460","6","456","IKEA Office chairs 451"
"2/1/2025","P-0259","szt.","112","74","93","3M Safety glasses 288"
"2/1/2025","P-0260","L","547","178","519","Mobil Oils 304L"
"2/1/2025","P-0261","szt.","84","1","80","Sachs Engine parts Model 290"
"2/1/2025","P-0262","para","238","75","230","Honeywell Gloves Model 858"
"2/1/2025","P-0263","licencja","192","102","186","Adobe Software 132"
"2/1/2025","P-0264","szt.","291","94","280","Petzl Helmets Model 570"
"2/1/2025","P-0265","szt.","245","40","45421","REX Screws 462"
"2/1/2025","P-0266","szt.","190","77","184","Profim Office chairs Model 400"
"2/1/2025","P-0267","szt.","237","24","229","Mahle Filters Model 982"
"2/1/2025","P-0268","szt.","432","64","414","Milwaukee Tools 314"
"2/1/2025","P-0269","szt.","154","85","145","ABB Motors 671"
"2/1/2025","P-0270","szt.","107","21","99","DeWalt Tools Model 795"
"2/1/2025","P-0271","szt.","6","4","6","Honeywell Safety glasses Model 521"
"2/1/2025","P-0272","szt.","153","34","153","Stabilo Pens Model 680"
"2/1/2025","P-0273","L","405","165","390","Castrol Oils 122L"
"2/1/2025","P-0274","L","360","203","341","Castrol Oils 486L"
"2/1/2025","P-0275","szt.","175","60","166","Siemens Motors 640"
"2/1/2025","P-0276","szt.","377","90","365","HP Toner 941"
"2/1/2025","P-0277","szt.","58","15","56","3M Safety glasses Model 328"
"2/1/2025","P-0278","szt.","169","13","167","Profim Office chairs Model 207"
"2/1/2025","P-0279","para","138","14","-4","Ansell Gloves Model 841"
"2/1/2025","P-0280","szt.","335","17","312","SKF Bearings Model 346"
"2/1/2025","P-0281","szt.","82","75","81","Bosch Tools 232"
"2/1/2025","P-0282","szt.","196","128","190","3M Safety glasses 493"
"2/1/2025","P-0283","szt.","228","70","225","3M Helmets Model 904"
"2/1/2025","P-0284","szt.","106","2","150","Makita Tools 223"
"2/1/2025","P-0285","szt.","67","28","66","Honeywell Safety glasses Model 260"
"2/1/2025","P-0286","szt.","133","58","131","Dell Monitors 193"
"2/1/2025","P-0287","szt.","266","29","256","Uvex Safety glasses Model 318"
"2/1/2025","P-0288","szt.","309","63","295","Portwest Workwear 617"
"2/1/2025","P-0289","szt.","137","10","127","Mahle Filters 723"
"2/1/2025","P-0290","op.","116","60","113","Navigator Paper Model 857"
"2/1/2025","P-0291","op.","333","40","328","Xerox Paper Model 916"
"2/1/2025","P-0292","L","765","165","729","Total Oils 688L"
"2/1/2025","P-0293","szt.","382","39","448","Brother Printers 701"
"2/1/2025","P-0294","szt.","87","38","87","Dell Monitors 345"
"2/1/2025","P-0295","szt.","250","7","240","NTN Bearings 237"
"2/1/2025","P-0296","szt.","207","111","202","Profim Office chairs Model 562"
"2/1/2025","P-0297","szt.","229","23","220","Uvex Safety glasses 432"
"2/1/2025","P-0298","op.","290","66","281","Navigator Paper Model 775"
"2/1/2025","P-0299","szt.","115","66","111","Helly Hansen Workwear Model 122"
"2/1/2025","P-0300","szt.","91","39","138","ABB Motors Model 154"
"2/1/2025","P-0301","szt.","327","80","315","Mann Filters 123"
"2/1/2025","P-0302","szt.","336","26","317","Mahle Filters Model 686"
"2/1/2025","P-0303","szt.","390","11","433","Stabilo Pens 561"
"2/1/2025","P-0304","szt.","309","56","291","Bosch Filters 223"
"2/1/2025","P-0305","szt.","176","21","228","Canon Printers 859"
"2/1/2025","P-0306","szt.","241","15","237","Xerox Toner 349"
"2/1/2025","P-0307","szt.","237","34","229","Brother Printers 638"
"2/1/2025","P-0308","szt.","350","10","343","IKEA Office chairs 279"
"2/1/2025","P-0309","szt.","447","80","316","Stabilo Pens 806"
"2/1/2025","P-0310","licencja","265","29","256","Microsoft Software 380"
"2/1/2025","P-0311","szt.","164","64","162","Brother Printers Model 576"
"2/1/2025","P-0312","szt.","360","13","338","Mann Filters 672"
"2/1/2025","P-0313","szt.","194","51","190","Brother Toner Model 723"
"2/1/2025","P-0314","szt.","175","124","165","Bosch Engine parts Model 283"
"2/1/2025","P-0315","szt.","305","5","294","Nowy Styl Office chairs Model 266"
"2/1/2025","P-0316","szt.","72","51","71","BIC Pens 221"
"2/1/2025","P-0317","szt.","196","48","192","NTN Bearings 224"
"2/1/2025","P-0318","licencja","213","33","204","Microsoft Software Model 749"
"2/1/2025","P-0319","szt.","95","83","94","Dell Monitors Model 855"
"2/1/2025","P-0320","szt.","333","62","410","Portwest Workwear Model 102"
"2/1/2025","P-0321","szt.","44","12","44","HP Printers Model 161"
"2/1/2025","P-0322","L","1249","262","1168","Castrol Oils 744L"
"2/1/2025","P-0323","szt.","84","14","75","SKF Bearings Model 701"
"2/1/2025","P-0324","szt.","123","12","182","Brother Toner Model 570"
"2/1/2025","P-0325","szt.","293","14","287","3M Safety glasses Model 497"
"2/1/2025","P-0326","szt.","333","87","315","Uvex Safety glasses 394"
"2/1/2025","P-0327","szt.","144","34","130","WEG Motors Model 109"
"2/1/2025","P-0328","szt.","231","14","213","Pepperl+Fuchs Sensors 724"
"2/1/2025","P-0329","szt.","127","100","123","Dell Laptops 765"
"2/1/2025","P-0330","szt.","86","49","84","LG Monitors 537"
"2/1/2025","P-0331","szt.","199","49","198","Dell Monitors Model 171"
"2/1/2025","P-0332","szt.","192","65","191","Xerox Toner 389"
"2/1/2025","P-0333","szt.","139","101","132","Siemens Sensors 799"
"2/1/2025","P-0334","szt.","192","70","189","Petzl Helmets Model 772"
"2/1/2025","P-0335","szt.","198","74","194","Helly Hansen Workwear Model 939"
"2/1/2025","P-0336","szt.","221","131","212","REX Screws 294"
"2/1/2025","P-0337","szt.","140","44","129","Gates Engine parts Model 645"
"2/1/2025","P-0338","szt.","170","50","168","Dell Monitors Model 106"
"2/1/2025","P-0339","szt.","352","132","333","ABB Motors 501"
"2/1/2025","P-0340","szt.","56","18","54","HP Toner Model 839"
"2/1/2025","P-0341","szt.","474","43","462","Profim Office chairs Model 501"
"2/1/2025","P-0342","szt.","78","34","77","Bosch Filters 532"
"2/1/2025","P-0343","szt.","150","17","146","3M Helmets 439"
"2/1/2025","P-0344","szt.","481","99","459","Mahle Filters Model 459"
"2/1/2025","P-0345","szt.","272","84","265","Dell Monitors Model 325"
"2/1/2025","P-0346","szt.","63","56","61","Bosch Filters Model 779"
"2/1/2025","P-0347","szt.","334","80","319","Pepperl+Fuchs Sensors Model 474"
"2/1/2025","P-0348","szt.","78","63","76","Helly Hansen Workwear Model 871"
"2/1/2025","P-0349","op.","109","1","124","Xerox Paper Model 308"
"2/1/2025","P-0350","szt.","291","88","433","Pepperl+Fuchs Sensors 215"
"3/1/2025","P-0001","szt.","235","42","226","HP Laptops Model 298"
"3/1/2025","P-0002","op.","233","29","230","Navigator Paper 643 op."
"3/1/2025","P-0003","op.","194","129","194","Papyrus Paper Model 522"
"3/1/2025","P-0004","szt.","99","54","77","Bosch Tools Model 429"
"3/1/2025","P-0005","szt.","132","81","125","Uvex Safety glasses 779"
"3/1/2025","P-0006","szt.","458","90","439","Siemens Sensors Model 208"
"3/1/2025","P-0007","szt.","91","61","87","Samsung Monitors Model 944"
"3/1/2025","P-0008","szt.","143","104","305","SKF Bearings Model 874"
"3/1/2025","P-0009","szt.","198","30","191","Honeywell Safety glasses Model 232"
"3/1/2025","P-0010","szt.","159","117","154","Sachs Engine parts 450"
"3/1/2025","P-0011","L","524","85","498","Total Oils 819L"
"3/1/2025","P-0012","szt.","200","180","195","BIC Pens 163"
"3/1/2025","P-0013","szt.","48","27","48","Honeywell Safety glasses 887"
"3/1/2025","P-0014","szt.","297","62","288","Milwaukee Tools 443"
"3/1/2025","P-0015","szt.","266","50","259","BIC Pens 103"
"3/1/2025","P-0016","szt.","46192","21","43722","DeWalt Tools 515"
"3/1/2025","P-0017","licencja","200","45","193","Microsoft Software 999"
"3/1/2025","P-0018","szt.","199","16","191","Siemens Motors 796"
"3/1/2025","P-0019","licencja","228","1","229","Adobe Software 759"
"3/1/2025","P-0020","szt.","77","7","77","3M Helmets 338"
"3/1/2025","P-0021","para","192","44","188","Uvex Gloves Model 145"
"3/1/2025","P-0022","para","41","12","41","Honeywell Gloves Model 259"
"3/1/2025","P-0023","szt.","50","2","43","Mahle Filters 477"
"3/1/2025","P-0024","szt.","147","65","143","Xerox Toner 151"
"3/1/2025","P-0025","szt.","157","63","154","BIC Pens Model 740"
"3/1/2025","P-0026","szt.","79","53","78","Gates Engine parts 379"
"3/1/2025","P-0027","szt.","87","50","85","IKEA Office chairs Model 477"
"3/1/2025","P-0028","szt.","438","103","421","Wurth Screws 413"
"3/1/2025","P-0029","szt.","296","12","276","Bosch Engine parts Model 132"
"3/1/2025","P-0030","op.","190","80","185","Xerox Paper 153 op."
"3/1/2025","P-0031","szt.","320","85","307","Portwest Workwear Model 390"
"3/1/2025","P-0032","szt.","170","52","162","Gates Engine parts Model 115"
"3/1/2025","P-0033","szt.","398","84","384","Helly Hansen Workwear Model 267"
"3/1/2025","P-0034","op.","124","49","124","Navigator Paper 836 op."
"3/1/2025","P-0035","szt.","112","24","171","Nowy Styl Office chairs 420"
"3/1/2025","P-0036","szt.","461","3","449","Lenovo Laptops 221"
"3/1/2025","P-0037","szt.","346","79","334","Mann Filters 571"
"3/1/2025","P-0038","szt.","190","90","178","REX Screws Model 266"
"3/1/2025","P-0039","szt.","152","25","146","Dell Monitors Model 664"
"3/1/2025","P-0040","szt.","266","21","257","Dell Laptops 886"
"3/1/2025","P-0041","szt.","308","52","290","Mahle Filters 384"
"3/1/2025","P-0042","licencja","167","83","163","Microsoft Software Model 985"
"3/1/2025","P-0043","para","248","90","241","Honeywell Gloves Model 797"
"3/1/2025","P-0044","szt.","420","10","385","NTN Bearings 355"
"3/1/2025","P-0045","szt.","88","45","146","Sachs Engine parts Model 494"
"3/1/2025","P-0046","szt.","124","58","118","DeWalt Tools 590"
"3/1/2025","P-0047","szt.","304","45","293","Siemens Sensors Model 475"
"3/1/2025","P-0048","szt.","55","51","54","BIC Pens Model 308"
"3/1/2025","P-0049","szt.","172","55","163","Sachs Engine parts 231"
"3/1/2025","P-0050","szt.","322","73","313","Portwest Workwear 502"
"3/1/2025","P-0051","szt.","265","13","256","Brother Printers 174"
"3/1/2025","P-0052","szt.","95","49","189","LG Monitors 200"
"3/1/2025","P-0053","szt.","197","31","192","Brother Toner Model 588"
"3/1/2025","P-0054","szt.","195","94","154","SKF Bearings Model 107"
"3/1/2025","P-0055","szt.","86","26","81","Mann Filters Model 376"
"3/1/2025","P-0056","szt.","295","29","286","Xerox Toner Model 540"
"3/1/2025","P-0057","szt.","203","87","328","Uvex Safety glasses 501"
"3/1/2025","P-0058","szt.","317","9","361","Xerox Toner 562"
"3/1/2025","P-0059","szt.","287","59","283","Stabilo Pens Model 330"
"3/1/2025","P-0060","szt.","427","77","415","Stabilo Pens 199"
"3/1/2025","P-0061","szt.","187","40","20597","SKF Bearings 305"
"3/1/2025","P-0062","szt.","115","64","114","Xerox Toner 651"
"3/1/2025","P-0063","szt.","141","39","139","Ardon Workwear 121"
"3/1/2025","P-0064","szt.","321","54","272","HP Printers 275"
"3/1/2025","P-0065","szt.","72","33","72","3M Helmets 818"
"3/1/2025","P-0066","op.","20100","1","19542","Xerox Paper Model 244"
"3/1/2025","P-0067","szt.","126","115","242","Bosch Engine parts 487"
"3/1/2025","P-0068","szt.","283","68","264","Wurth Screws 207"
"3/1/2025","P-0069","szt.","307","102","290","Makita Tools Model 462"
"3/1/2025","P-0070","szt.","223","38","214","Siemens Sensors 515"
"3/1/2025","P-0071","szt.","264","17","252","Samsung Monitors Model 493"
"3/1/2025","P-0072","szt.","139","70","134","BIC Pens Model 714"
"3/1/2025","P-0073","op.","258","57","250","Papyrus Paper Model 828"
"3/1/2025","P-0074","L","870","117","839","Mobil Oils 514L"
"3/1/2025","P-0075","para","318","77","302","Ansell Gloves Rękawice 979"
"3/1/2025","P-0076","szt.","198","20","227","NTN Bearings 636"
"3/1/2025","P-0077","szt.","75","38","71","Milwaukee Tools 349"
"3/1/2025","P-0078","szt.","349","67","337","HP Printers 417"
"3/1/2025","P-0079","szt.","104","35","155","3M Safety glasses 207"
"3/1/2025","P-0080","szt.","312","99","294","Mann Filters 324"
"3/1/2025","P-0081","szt.","163","33","163","3M Helmets 757"
"3/1/2025","P-0082","szt.","40","24","40","Makita Tools 948"
"3/1/2025","P-0083","szt.","124","19","115","FAG Bearings Model 446"
"3/1/2025","P-0084","szt.","407","46","395","HP Laptops 171"
"3/1/2025","P-0085","szt.","172","127","166","Canon Printers Model 247"
"3/1/2025","P-0086","szt.","251","139","243","Siemens Motors 957"
"3/1/2025","P-0087","szt.","129","79","124","Asus Laptops 814"
"3/1/2025","P-0088","op.","254","1","246","Papyrus Paper 539 op."
"3/1/2025","P-0089","szt.","78","13","75","Brother Printers 286"
"3/1/2025","P-0090","szt.","96","67","92","Bosch Engine parts 339"
"3/1/2025","P-0091","szt.","168","27","161","Dell Laptops Model 530"
"3/1/2025","P-0092","szt.","108","13","103","Canon Printers 771"
"3/1/2025","P-0093","szt.","262","98","252","Bosch Filters 887"
"3/1/2025","P-0094","szt.","108","11","100","NTN Bearings Model 142"
"3/1/2025","P-0095","licencja","242","34","232","Microsoft Software Model 978"
"3/1/2025","P-0096","licencja","195","21","187","Adobe Software Model 534"
"3/1/2025","P-0097","licencja","184","84","178","Microsoft Software 656"
"3/1/2025","P-0098","szt.","333","79","325","Xerox Toner Model 461"
"3/1/2025","P-0099","szt.","47","9","43","NTN Bearings 561"
"3/1/2025","P-0100","szt.","283","102","274","Samsung Monitors Model 937"
"3/1/2025","P-0101","szt.","171","95","164","Lenovo Laptops Model 847"
"3/1/2025","P-0102","szt.","171","62","290","Bosch Engine parts 699"
"3/1/2025","P-0103","szt.","292","3","278","Mahle Filters 613"
"3/1/2025","P-0104","szt.","107","56","105","Brother Toner 350"
"3/1/2025","P-0105","szt.","108","20","106","Sachs Engine parts Model 961"
"3/1/2025","P-0106","szt.","190","108","181","Milwaukee Tools 577"
"3/1/2025","P-0107","szt.","161","30","155","Petzl Helmets 262"
"3/1/2025","P-0108","szt.","186","45","177","Mahle Filters 440"
"3/1/2025","P-0109","szt.","75","16","74","Siemens Motors 555"
"3/1/2025","P-0110","szt.","329","101","311","Siemens Sensors Model 227"
"3/1/2025","P-0111","szt.","294","32","287","Stabilo Pens Model 371"
"3/1/2025","P-0112","szt.","300","12","286","Mahle Filters Model 774"
"3/1/2025","P-0113","szt.","193","75","184","3M Helmets 708"
"3/1/2025","P-0114","szt.","264","94","261","Brother Toner 137"
"3/1/2025","P-0115","para","31","36","71","Honeywell Gloves Model 902"
"3/1/2025","P-0116","op.","51","14","36","Papyrus Paper 886 op."
"3/1/2025","P-0117","szt.","310","8","290","REX Screws Model 988"
"3/1/2025","P-0118","szt.","106","27","106","HP Printers 478"
"3/1/2025","P-0119","szt.","87","8","86","Stabilo Pens Model 829"
"3/1/2025","P-0120","szt.","279","50","264","HP Printers 352"
"3/1/2025","P-0121","para","272","5","260","Honeywell Gloves Rękawice 282"
"3/1/2025","P-0122","szt.","295","88","458","Canon Printers 361"
"3/1/2025","P-0123","para","372","92","357","Ansell Gloves Model 483"
"3/1/2025","P-0124","szt.","202","67","198","Profim Office chairs Model 193"
"3/1/2025","P-0125","szt.","181","76","176","Profim Office chairs 680"
"3/1/2025","P-0126","szt.","294","106","278","Bosch Engine parts Model 267"
"3/1/2025","P-0127","szt.","102","42","97","Wurth Screws Model 509"
"3/1/2025","P-0128","szt.","123","67","122","Brother Printers Model 125"
"3/1/2025","P-0129","op.","61","40","61","Xerox Paper 768 op."
"3/1/2025","P-0130","szt.","279","1","268","NTN Bearings Model 625"
"3/1/2025","P-0131","L","189","22","162","Castrol Oils 773L"
"3/1/2025","P-0132","szt.","273","44","265","IKEA Office chairs Model 453"
"3/1/2025","P-0133","para","72","15","70","Honeywell Gloves Rękawice 20"
"3/1/2025","P-0134","szt.","293","39","286","HP Laptops 911"
"3/1/2025","P-0135","op.","125","34","124","Navigator Paper Model 150"
"3/1/2025","P-0136","szt.","143","66","134","Makita Tools Model 634"
"3/1/2025","P-0137","szt.","62","52","58","Asus Laptops Model 998"
"3/1/2025","P-0138","op.","214","53","207","Xerox Paper Model 217"
"3/1/2025","P-0139","szt.","167","2","160","Wurth Screws Model 872"
"3/1/2025","P-0140","szt.","167","43","161","HP Toner 893"
"3/1/2025","P-0141","szt.","61","45","60","LG Monitors 766"
"3/1/2025","P-0142","szt.","265","52","255","Gates Engine parts Model 699"
"3/1/2025","P-0143","szt.","150","86","146","Xerox Toner Model 502"
"3/1/2025","P-0144","L","1195","163","1136","Shell Oils 259L"
"3/1/2025","P-0145","szt.","348","15","322","ABB Motors Model 367"
"3/1/2025","P-0146","szt.","209","33","202","IKEA Office chairs 642"
"3/1/2025","P-0147","szt.","122","1","118","BIC Pens 969"
"3/1/2025","P-0148","szt.","189","52","183","REX Screws Model 462"
"3/1/2025","P-0149","szt.","181","104","175","Helly Hansen Workwear 802"
"3/1/2025","P-0150","szt.","69","35","69","Dell Laptops Model 717"
"3/1/2025","P-0151","szt.","438","120","422","Portwest Workwear 229"
"3/1/2025","P-0152","szt.","277","35","259","DeWalt Tools 121"
"3/1/2025","P-0153","szt.","274","65","368","Makita Tools Model 626"
"3/1/2025","P-0154","szt.","374","103","365","Portwest Workwear Model 180"
"3/1/2025","P-0155","szt.","96","13","90","ABB Motors Model 536"
"3/1/2025","P-0156","szt.","209","92","198","Milwaukee Tools 450"
"3/1/2025","P-0157","L","1636","136","1547","Shell Oils 971L"
"3/1/2025","P-0158","licencja","283","62","278","Microsoft Software 934"
"3/1/2025","P-0159","szt.","141","64","138","Nowy Styl Office chairs Model 309"
"3/1/2025","P-0160","szt.","257","135","251","Honeywell Safety glasses Model 389"
"3/1/2025","P-0161","szt.","327","46","310","Mahle Filters Model 612"
"3/1/2025","P-0162","szt.","190","134","183","HP Laptops Model 453"
"3/1/2025","P-0163","szt.","108","13","102","HP Toner 779"
"3/1/2025","P-0164","szt.","193","102","185","Bosch Filters Model 838"
"3/1/2025","P-0165","szt.","244","44","237","LG Monitors 668"
"3/1/2025","P-0166","para","142","54","137","Uvex Gloves Model 123"
"3/1/2025","P-0167","szt.","140","3","139","Profim Office chairs 367"
"3/1/2025","P-0168","szt.","201","22","192","Dell Monitors 143"
